customer_id,account_open_date,age,gender,region,urban,education_level,employment_status,KYC_verified,uses_equity_mobile_app,uses_equitel,mpesa_linked_to_bank,equity_mobile_sessions_last_30d,equity_mobile_txn_count_last_90d,mpesa_cash_in_count,mpesa_cash_out_count,num_deposits_last_90d,num_withdrawals_last_90d,equity_mobile_trans_volume_last_90d,avg_balance_last_6m,mshwari_savings_balance,mshwari_loans_count,fuliza_overdraft_amt,loan_applications_count,loan_repayment_rate,branch_visits_count_last_year,complaints_count_last_year,churn_probability,churned,churn_date
CUST07947,2023-11-04,41,Male,Rift Valley,0,None,Employed,Yes,0,0,1,0,0,2,4,5,2,50044.96,39211.26,1880.64,3,2378.05,1,0.9337,3,0,0.24317575992012483,1,2024-02-17
CUST07948,2024-01-07,47,Female,Rift Valley,1,Primary,Self-employed,Yes,1,0,1,7,23,5,12,0,2,45047.1,18211.72,0.0,0,5793.31,0,0.7325,2,1,0.08796589707172063,1,2024-08-14
CUST07949,2022-04-08,45,Male,Central,0,Tertiary,Employed,Yes,0,0,1,0,1,3,7,1,1,76221.9,44361.63,0.0,2,7646.89,2,0.5873,4,0,0.14731403355021114,1,2024-07-14
CUST07950,2022-05-23,58,Male,Western,0,Tertiary,Self-employed,Yes,0,0,1,0,4,14,9,0,2,12201.55,50396.15,3211.36,4,1636.28,1,0.6271,2,0,0.2534112135734582,1,2022-09-16
CUST07951,2024-09-30,33,Male,Western,0,Secondary,Informal,Yes,1,0,0,2,15,1,4,1,3,77605.13,45001.67,3026.59,2,2843.1,2,0.8086,2,0,0.10138719710905461,0,
CUST07952,2023-11-17,24,Male,Central,1,None,Employed,Yes,1,0,1,6,12,13,13,13,7,71727.57,37275.15,13106.02,0,2073.63,4,0.6144,3,0,0.04626070571943556,0,
CUST07953,2023-02-03,59,Female,Nairobi,1,Secondary,Informal,Yes,1,0,0,7,4,2,4,2,4,54285.78,15435.41,0.0,1,5848.59,3,0.7732,1,0,0.18044944560705403,1,2024-12-26
CUST07954,2024-06-02,38,Female,Central,0,Secondary,Employed,Yes,1,0,1,0,4,8,0,9,4,27235.5,18283.03,0.0,1,11273.0,1,0.9107,4,0,0.20477230960469678,1,2024-10-26
CUST07955,2024-11-18,26,Female,Western,1,Tertiary,Self-employed,Yes,1,0,1,0,60,6,1,3,0,26134.83,100435.4,3636.49,0,692.48,1,0.7282,1,0,0.013746057231925473,0,
CUST07956,2023-06-28,49,Male,Rift Valley,0,Tertiary,Informal,Yes,1,1,0,4,7,1,2,3,2,58982.47,81933.66,0.0,5,3811.31,0,0.5607,1,0,0.05604499948907997,0,
CUST07957,2022-06-10,50,Female,Rift Valley,0,Primary,Self-employed,Yes,0,0,1,0,2,3,5,1,3,50286.43,59736.81,2797.37,1,1607.1,0,0.7832,3,1,0.16507243925372028,1,2023-01-07
CUST07958,2023-04-25,31,Female,Nairobi,1,Secondary,Informal,Yes,1,0,1,14,5,0,18,8,10,71367.02,24727.32,0.0,2,7114.83,2,0.9433,2,0,0.08030360875345838,0,
CUST07959,2024-09-23,36,Female,Northeastern,0,Primary,Self-employed,Yes,0,0,0,0,2,1,1,4,3,53814.13,23440.31,0.0,1,2520.67,0,0.6492,0,0,0.28430366616749164,0,
CUST07960,2022-03-30,20,Male,Nairobi,1,Secondary,Employed,Yes,1,0,1,2,9,4,11,9,1,44128.38,52246.29,0.0,2,2863.01,2,0.7313,0,0,0.07590345776844279,0,
CUST07961,2024-10-25,38,Male,Rift Valley,0,Primary,Unemployed,Yes,1,0,0,3,1,1,3,1,1,95078.41,16325.11,1992.64,0,1337.07,0,0.4468,1,0,0.2296789088159946,0,
CUST07962,2022-03-22,33,Female,Western,1,Secondary,Employed,Yes,1,0,1,13,8,4,4,2,6,36176.97,61437.47,1528.47,3,869.68,2,0.9722,1,2,0.06857923585793126,0,
CUST07963,2024-03-01,36,Female,Western,0,Secondary,Informal,Yes,0,0,0,0,3,1,0,1,6,30148.65,33652.76,0.0,1,1920.08,0,0.515,3,0,0.2948816411752865,1,2024-08-13
CUST07964,2023-11-21,32,Female,Nairobi,1,Secondary,Employed,Yes,0,1,1,0,7,4,4,4,7,72201.45,60318.14,3170.6,0,1605.04,2,0.8834,1,0,0.04389091218055956,0,
CUST07965,2024-02-18,48,Female,Central,0,Tertiary,Self-employed,Yes,1,0,1,2,1,0,1,5,2,53140.8,18963.52,0.0,0,2380.68,1,0.7896,2,0,0.18523964009382798,0,
CUST07966,2023-11-17,40,Female,Coast,0,Secondary,Self-employed,Yes,0,0,0,0,7,0,1,0,1,54100.97,28874.47,0.0,3,1184.15,0,0.6975,1,0,0.30317290014760107,0,
CUST07967,2024-10-14,43,Female,Central,1,Tertiary,Informal,No,1,0,1,7,27,12,3,8,4,26169.55,25884.35,0.0,2,902.28,1,0.5904,2,0,0.07989453362575194,0,
CUST07968,2024-06-11,33,Female,Nairobi,1,Tertiary,Informal,Yes,1,0,1,8,42,0,2,8,3,119248.61,70323.27,0.0,0,1793.85,1,0.9095,0,0,0.01263888969823994,0,
CUST07969,2023-03-23,59,Female,Nairobi,1,Primary,Employed,Yes,1,1,1,1,11,1,3,2,1,50358.26,52124.38,0.0,0,1072.3,1,0.6423,1,1,0.10995836280746797,1,2023-06-19
CUST07970,2022-06-07,34,Male,Western,0,Primary,Employed,Yes,1,1,1,1,24,14,7,6,3,64885.25,90283.68,15194.18,0,2417.81,1,0.8032,2,0,0.02567176068150257,0,
CUST07971,2024-07-28,31,Male,Nairobi,1,Primary,Informal,Yes,0,1,1,0,23,8,3,9,5,23772.94,36879.39,11626.63,3,11711.98,3,0.956,0,0,0.12353414108408112,0,
CUST07972,2023-09-11,46,Female,Coast,1,Secondary,Employed,Yes,0,0,1,0,12,0,2,4,5,78557.14,130213.13,0.0,2,1731.05,0,0.9447,0,0,0.013047796425798333,0,
CUST07973,2023-12-29,59,Male,Nairobi,1,Secondary,Employed,Yes,0,0,1,0,17,4,4,5,12,46464.13,39359.4,7329.08,5,1023.74,1,0.673,0,1,0.14041817069667864,0,
CUST07974,2023-02-20,19,Female,Central,0,Secondary,Employed,Yes,1,0,1,4,19,2,3,2,6,79299.88,47450.72,2767.37,2,2327.31,1,0.7111,0,1,0.1023263970613145,0,
CUST07975,2022-12-31,33,Female,Central,0,Secondary,Self-employed,Yes,0,0,1,0,27,4,3,1,4,20934.88,31487.59,0.0,2,4152.09,2,0.8169,3,0,0.20890342008768392,1,2023-08-22
CUST07976,2023-07-04,31,Female,Central,0,Secondary,Employed,Yes,0,0,0,0,1,2,0,2,5,47961.45,62132.78,1672.41,2,3766.62,0,0.758,3,0,0.12904524250998733,0,
CUST07977,2022-01-23,38,Male,Northeastern,0,Primary,Employed,Yes,0,1,0,0,3,1,0,5,7,37917.34,47014.46,1961.82,3,2992.09,0,0.7963,0,0,0.1802215722226113,0,
CUST07978,2023-06-03,35,Male,Central,0,Primary,Self-employed,Yes,0,0,1,0,11,7,2,1,5,28878.19,27634.14,6647.56,2,3411.74,2,0.8668,0,1,0.2951810275340013,0,
CUST07979,2024-04-09,22,Female,Rift Valley,1,Tertiary,Employed,Yes,1,0,1,1,27,4,11,4,2,67548.79,214919.97,9512.14,1,416.21,0,0.8183,1,0,0.0017235533080093542,0,
CUST07980,2022-03-01,50,Female,Rift Valley,0,Primary,Self-employed,Yes,0,1,1,0,4,10,8,5,0,15922.2,51055.95,0.0,1,6921.71,0,0.7066,2,0,0.16784115520481915,1,2022-12-23
CUST07981,2023-06-11,39,Female,Central,1,Secondary,Employed,Yes,1,1,1,7,29,5,5,4,4,46487.53,62061.55,8009.96,0,2357.58,0,0.7476,3,0,0.02889409975916174,0,
CUST07982,2022-08-06,66,Female,Northeastern,0,Secondary,Employed,Yes,1,1,1,2,9,0,1,0,3,41635.94,11041.4,0.0,1,14761.8,0,0.4501,1,0,0.16503439160632238,1,2022-11-27
CUST07983,2024-06-01,51,Male,Northeastern,0,Tertiary,Employed,Yes,1,0,1,5,29,15,0,8,2,3471.66,33882.31,3344.4,2,5060.14,5,0.618,2,0,0.1383484691528188,0,
CUST07984,2022-09-02,54,Female,Central,0,Secondary,Unemployed,Yes,0,0,1,0,5,1,6,2,1,55166.9,6455.55,0.0,3,5119.93,1,0.5543,3,0,0.38654145806409146,0,
CUST07985,2023-05-03,42,Female,Nairobi,1,Secondary,Employed,Yes,1,0,1,20,44,13,23,9,1,81684.18,61956.82,826.58,2,5654.94,0,0.6548,2,0,0.025951116810201687,0,
CUST07986,2022-03-16,48,Male,Northeastern,1,Tertiary,Employed,Yes,0,1,1,0,10,15,3,6,3,69543.21,76528.44,0.0,3,998.1,2,0.8932,0,0,0.028168812819224037,0,
CUST07987,2022-04-23,46,Female,Northeastern,1,Secondary,Informal,Yes,1,1,0,2,7,7,0,2,1,52890.17,51813.54,0.0,1,3643.71,2,0.7349,1,0,0.08117751520237171,0,
CUST07988,2023-08-20,39,Male,Western,0,Tertiary,Informal,Yes,0,0,1,0,0,3,7,2,6,53935.67,52692.7,0.0,1,2349.55,1,0.7279,1,0,0.13265188359171767,1,2024-04-23
CUST07989,2023-09-07,69,Male,Central,0,Tertiary,Employed,Yes,0,1,1,0,20,1,0,0,1,22037.83,27190.15,0.0,1,2172.25,1,0.9373,1,0,0.17286266492899122,1,2024-09-03
CUST07990,2022-10-21,28,Male,Coast,1,Primary,Informal,No,0,0,1,0,2,6,4,2,8,23462.44,46102.88,0.0,4,1050.37,2,0.9402,0,0,0.11438183300147112,0,
CUST07991,2023-11-23,39,Male,Northeastern,1,Secondary,Informal,Yes,1,0,1,7,28,10,4,5,3,52720.69,92721.94,0.0,1,6609.33,1,0.8813,1,1,0.0325087738421902,0,
CUST07992,2022-07-03,34,Female,Nairobi,1,Tertiary,Employed,Yes,1,1,1,9,4,8,3,4,9,68041.77,79311.67,861.41,1,3413.87,0,0.8039,0,0,0.026193969989088132,0,
CUST07993,2023-05-17,41,Female,Central,1,Secondary,Self-employed,Yes,1,0,1,3,1,18,6,10,4,55043.23,19848.93,4664.69,2,1188.6,3,0.7433,1,0,0.11709881661973036,0,
CUST07994,2024-12-02,37,Male,Nairobi,1,Secondary,Employed,Yes,1,0,1,0,7,10,10,3,3,21909.43,62798.55,2349.91,1,547.21,1,0.7861,0,0,0.05914582878876693,0,
CUST07995,2022-06-27,46,Female,Rift Valley,1,Secondary,Self-employed,Yes,1,0,0,1,13,2,3,3,1,102093.21,32660.24,0.0,1,913.5,1,0.9842,0,0,0.06886148552774646,0,
CUST07996,2024-06-18,29,Female,Nairobi,1,Tertiary,Employed,Yes,1,0,1,6,14,2,5,3,2,77440.85,13480.73,0.0,1,1393.91,1,0.8892,2,1,0.155278792435894,0,
CUST07997,2022-04-25,46,Female,Coast,0,Secondary,Self-employed,Yes,1,0,1,3,6,8,3,5,3,45779.56,24028.1,0.0,2,1571.29,2,0.5849,4,0,0.1590381062460472,1,2023-02-01
CUST07998,2022-05-26,34,Female,Rift Valley,0,Secondary,Unemployed,Yes,0,0,1,0,3,0,4,0,6,37821.35,21885.46,5614.65,3,1476.08,0,0.7807,2,0,0.21676495825413605,1,2022-10-23
CUST07999,2022-10-31,56,Female,Northeastern,1,Secondary,Informal,No,1,1,1,4,15,13,5,3,2,140742.91,23522.41,0.0,4,3554.9,2,0.5312,1,2,0.03762732907923023,0,
CUST08000,2022-08-08,29,Female,Coast,1,Secondary,Self-employed,Yes,1,1,1,4,44,3,4,3,2,93582.21,35613.72,0.0,1,5196.29,1,0.7396,3,0,0.025827792241532494,0,
CUST08001,2024-01-28,34,Female,Central,0,Primary,Employed,No,1,0,1,2,21,0,5,2,2,20727.21,15464.43,1673.48,1,2349.86,1,0.8406,0,0,0.23496322034418304,0,
CUST08002,2023-07-16,39,Male,Rift Valley,0,None,Employed,Yes,0,0,0,0,1,5,1,1,7,75089.89,37212.66,0.0,0,2204.14,1,0.9099,2,1,0.2255904744821701,1,2024-05-04
CUST08003,2023-06-23,62,Male,Nairobi,1,None,Self-employed,Yes,1,0,1,10,28,8,0,5,4,36824.14,18808.3,12933.48,0,675.09,3,0.7576,2,1,0.11578369457952789,1,2024-09-14
CUST08004,2024-02-22,43,Male,Central,0,Secondary,Unemployed,Yes,0,0,1,0,2,7,0,1,4,45834.23,14717.71,3334.86,1,2214.4,0,0.6811,4,0,0.20696836486886475,1,2024-12-15
CUST08005,2023-07-21,61,Female,Western,0,Secondary,Employed,Yes,1,0,1,3,12,4,2,1,0,53363.02,72070.31,0.0,2,3054.63,2,0.9734,1,0,0.06674445201907153,0,
CUST08006,2024-06-20,49,Male,Coast,0,Tertiary,Unemployed,Yes,1,0,0,15,24,0,1,4,3,45890.41,64178.31,0.0,0,5029.74,0,0.3848,3,1,0.08325811066742632,0,
CUST08007,2023-03-30,43,Female,Central,1,Tertiary,Self-employed,Yes,1,1,1,5,62,5,3,4,7,38424.1,89403.29,0.0,0,577.86,2,0.6098,2,0,0.013023977980252078,0,
CUST08008,2024-09-23,33,Male,Central,1,Secondary,Employed,Yes,1,0,1,3,20,5,15,2,5,91780.14,46018.83,0.0,2,1779.9,1,0.7274,1,0,0.036424186125190036,0,
CUST08009,2024-03-13,36,Male,Coast,1,Secondary,Informal,Yes,1,0,1,1,16,6,1,10,1,124924.78,29049.32,0.0,0,1860.4,3,0.5504,1,0,0.04066167557941519,0,
CUST08010,2023-11-02,44,Male,Northeastern,0,Secondary,Unemployed,Yes,0,0,1,0,8,16,10,2,2,50572.54,44595.74,0.0,3,4221.47,1,0.8085,4,0,0.13733300960550093,0,
CUST08011,2024-09-08,40,Female,Western,0,Primary,Employed,Yes,1,0,1,5,1,5,0,1,5,59145.3,12680.26,0.0,1,2318.45,0,0.9479,4,0,0.21438238909713736,0,
CUST08012,2022-08-18,39,Female,Western,0,Primary,Unemployed,Yes,1,0,1,6,15,1,1,3,3,19556.26,41305.59,0.0,1,4321.4,2,0.7631,1,0,0.1468343408332882,0,
CUST08013,2023-08-02,51,Female,Rift Valley,1,Tertiary,Employed,Yes,1,0,1,10,16,2,2,6,4,38193.14,68821.51,6096.27,4,4773.06,1,0.7549,1,0,0.04105231996970997,0,
CUST08014,2024-09-01,41,Male,Nairobi,1,Primary,Informal,Yes,1,1,1,3,9,5,6,3,4,49300.29,38010.58,0.0,1,290.37,0,0.6759,0,0,0.08239408893348675,0,
CUST08015,2024-11-03,28,Female,Rift Valley,0,Primary,Informal,Yes,1,1,1,0,9,4,6,3,1,16832.95,45027.65,955.33,3,1415.9,1,0.8251,3,0,0.11407551941785193,0,
CUST08016,2022-01-14,33,Male,Central,0,Primary,Self-employed,Yes,1,0,1,8,51,5,7,4,10,31791.92,63558.64,4373.61,2,3068.04,1,0.5715,3,0,0.052001761408318393,0,
CUST08017,2022-10-02,43,Male,Western,1,Secondary,Self-employed,Yes,0,0,1,0,4,2,2,4,7,26653.97,148423.88,0.0,1,2980.21,1,0.6773,0,0,0.023534726788225414,0,
CUST08018,2024-12-26,24,Male,Rift Valley,0,None,Unemployed,Yes,0,1,1,0,5,0,7,3,2,31130.99,19709.82,8708.19,2,2106.28,0,0.8567,3,0,0.20183420726739815,0,
CUST08019,2024-01-29,51,Male,Western,0,Secondary,Informal,Yes,1,0,1,1,9,3,2,4,2,18662.1,28793.45,0.0,2,4051.75,0,0.8925,3,0,0.1409632159396861,0,
CUST08020,2023-10-11,23,Male,Nairobi,1,Tertiary,Unemployed,Yes,1,1,1,3,4,7,10,7,1,102318.3,186112.09,4077.84,0,3610.17,2,0.69,2,0,0.0030870474104893486,0,
CUST08021,2024-10-18,48,Male,Rift Valley,0,Secondary,Employed,Yes,1,0,1,2,10,0,1,2,6,37845.13,18633.98,0.0,2,1250.97,0,0.9652,7,0,0.24037289024547862,0,
CUST08022,2024-12-30,27,Male,Northeastern,1,Secondary,Employed,No,1,0,1,4,32,6,6,4,5,111106.79,71328.79,657.53,0,589.65,0,0.8859,1,1,0.022782112554482987,0,
CUST08023,2024-11-18,56,Female,Rift Valley,0,Tertiary,Employed,Yes,1,0,1,3,10,3,3,3,1,73522.22,9893.83,4741.85,4,1215.1,1,0.9628,3,0,0.15255855382328046,0,
CUST08024,2024-06-02,50,Female,Rift Valley,0,Secondary,Employed,Yes,0,0,1,0,3,0,10,0,3,149058.5,30381.17,12727.8,0,1147.84,1,0.6909,3,0,0.10080310839335797,0,
CUST08025,2022-04-03,30,Female,Coast,0,Secondary,Unemployed,Yes,0,1,0,0,0,1,1,2,3,22859.83,36818.11,7062.41,1,1200.24,1,0.6268,1,1,0.24959354278685272,1,2022-12-14
CUST08026,2023-02-11,55,Female,Rift Valley,0,Tertiary,Self-employed,Yes,1,1,1,4,11,9,1,2,4,37853.93,14994.11,3681.12,5,2147.9,2,0.6829,4,0,0.1503050456259538,1,2024-05-25
CUST08027,2023-10-02,54,Female,Western,1,Primary,Informal,Yes,0,0,0,0,15,0,4,1,4,71230.53,35937.57,2253.75,0,3686.36,2,0.5824,3,0,0.14049240426018336,1,2024-02-08
CUST08028,2023-01-09,65,Female,Northeastern,0,Tertiary,Employed,Yes,0,0,0,0,3,1,1,2,10,143670.3,13036.9,1724.27,1,6866.96,1,0.8019,1,0,0.15147968551359794,0,
CUST08029,2022-04-27,33,Female,Coast,0,Primary,Self-employed,Yes,0,1,1,0,9,3,1,2,5,12876.65,31297.54,0.0,3,1145.3,0,0.8522,3,0,0.20119591286543273,1,2023-06-17
CUST08030,2023-11-28,41,Male,Coast,1,None,Unemployed,Yes,1,1,1,8,5,18,1,5,0,96937.3,31217.38,0.0,0,5517.14,0,0.5559,1,0,0.04977850936791221,0,
CUST08031,2022-11-29,46,Female,Rift Valley,0,Secondary,Employed,Yes,1,0,0,7,2,4,1,5,1,47828.17,24149.77,0.0,0,8430.76,1,0.9101,3,0,0.22152637778020695,1,2024-11-28
CUST08032,2024-01-06,24,Male,Coast,1,Tertiary,Self-employed,Yes,1,1,1,14,27,1,4,12,2,11550.49,23136.04,0.0,0,1201.99,0,0.6864,1,0,0.10592097140380073,0,
CUST08033,2023-12-05,47,Male,Rift Valley,0,Secondary,Employed,Yes,1,0,1,2,4,5,2,2,2,29399.08,16954.23,4720.79,2,4114.99,3,0.9596,0,0,0.20880154428305417,1,2024-12-01
CUST08034,2024-10-19,37,Female,Nairobi,1,Primary,Informal,Yes,1,0,1,20,6,7,1,1,1,62322.43,17048.04,0.0,7,6682.37,0,0.8088,0,2,0.1236799738135101,0,
CUST08035,2024-12-13,56,Female,Central,1,None,Employed,Yes,1,1,1,3,9,7,5,3,3,38177.03,52019.07,2997.84,0,2255.22,2,0.7476,0,0,0.05014215647621046,0,
CUST08036,2023-06-23,43,Female,Rift Valley,0,Secondary,Self-employed,Yes,0,0,0,0,8,1,2,1,2,46600.37,93495.28,1946.34,1,3875.8,2,0.7699,3,0,0.0842968879192824,0,
CUST08037,2024-08-21,26,Male,Coast,0,Tertiary,Employed,Yes,1,0,1,4,5,9,3,2,3,31120.16,31001.24,6915.71,1,343.89,2,0.4292,1,0,0.21950345954191028,0,
CUST08038,2024-08-02,47,Male,Nairobi,1,Secondary,Self-employed,Yes,0,1,1,0,7,12,5,1,3,52757.53,132086.58,23427.29,3,1456.04,1,0.8881,0,1,0.0205487923890582,0,
CUST08039,2023-03-09,23,Female,Central,1,Secondary,Self-employed,Yes,1,0,1,4,53,6,6,3,7,68187.18,44524.0,15860.65,0,3690.11,1,0.9356,0,0,0.029844837912971878,0,
CUST08040,2022-10-01,37,Female,Nairobi,1,Primary,Employed,Yes,1,0,1,2,11,7,5,9,0,150368.59,15654.54,0.0,2,1814.87,1,0.7807,2,0,0.06822757227212366,0,
CUST08041,2022-12-26,33,Male,Rift Valley,0,Tertiary,Employed,Yes,1,0,1,2,2,6,1,2,2,29826.4,30744.26,3648.3,0,1197.37,2,0.9373,2,0,0.19698134589282276,1,2024-01-11
CUST08042,2024-01-05,43,Male,Central,1,None,Self-employed,Yes,1,1,1,4,3,2,9,8,7,161033.98,102320.19,0.0,1,2428.08,0,0.5752,2,0,0.004798842803053961,0,
CUST08043,2023-10-17,30,Female,Rift Valley,1,None,Employed,Yes,1,0,1,12,25,7,15,7,8,97863.94,87448.01,0.0,2,925.52,2,0.9613,1,0,0.018850962570343743,0,
CUST08044,2023-02-08,60,Female,Northeastern,0,Primary,Employed,Yes,1,0,1,8,4,2,4,1,2,35814.65,11825.9,1447.17,0,1375.84,0,0.6953,6,0,0.2102753219455722,0,
CUST08045,2022-01-26,24,Female,Nairobi,1,Secondary,Employed,Yes,1,1,1,1,12,3,2,0,6,100205.25,85576.85,8046.38,2,5064.17,2,0.9437,0,1,0.021927873721999405,0,
CUST08046,2023-05-24,38,Male,Western,1,Tertiary,Employed,Yes,1,1,1,4,11,1,24,6,1,21053.79,27547.36,0.0,0,3591.45,2,0.6424,2,0,0.12214581803937417,1,2024-07-19
CUST08047,2024-01-27,43,Male,Northeastern,0,Secondary,Self-employed,Yes,1,1,1,5,6,13,10,2,1,52548.97,21464.13,2887.15,2,8696.4,1,0.3837,2,0,0.14571477081363443,0,
CUST08048,2024-03-24,46,Male,Coast,0,Secondary,Unemployed,Yes,1,1,1,0,1,10,2,4,8,124083.21,28629.28,3106.91,1,1481.81,2,0.7787,1,0,0.06541763915667821,0,
CUST08049,2022-04-07,36,Male,Western,0,Secondary,Unemployed,Yes,0,0,1,0,7,8,0,4,3,72395.0,45370.91,0.0,3,665.6,0,0.4979,2,0,0.1156075816790731,0,
CUST08050,2023-02-25,52,Male,Rift Valley,0,Secondary,Employed,Yes,1,1,1,1,4,7,3,1,4,96380.1,104234.75,0.0,1,4361.01,1,0.9049,2,0,0.020407590035581888,0,
CUST08051,2022-02-10,39,Male,Western,1,Primary,Self-employed,Yes,1,1,1,6,5,9,2,2,5,29649.7,45305.72,2619.38,2,676.21,1,0.8061,3,0,0.08177154248034206,0,
CUST08052,2023-02-10,53,Male,Central,0,Secondary,Unemployed,Yes,1,1,0,6,17,0,0,2,6,65380.58,11955.52,0.0,0,4223.01,2,0.71,0,0,0.07742896795879878,0,
CUST08053,2022-10-04,62,Male,Western,1,Primary,Employed,Yes,1,0,1,8,11,5,1,0,5,25942.63,39738.13,6496.27,2,3626.45,0,0.879,5,2,0.12895878638911923,0,
CUST08054,2024-11-28,54,Male,Northeastern,1,Tertiary,Informal,Yes,0,0,1,0,3,9,9,4,6,15039.14,21238.39,0.0,3,1659.28,1,0.8811,1,1,0.2670669000216331,0,
CUST08055,2022-10-08,36,Female,Coast,1,Tertiary,Employed,Yes,1,0,1,6,18,5,8,3,0,26911.91,26103.85,4493.72,0,7184.93,2,0.8687,1,0,0.1331878007983951,0,
CUST08056,2022-10-07,27,Female,Coast,1,Tertiary,Unemployed,Yes,1,1,1,2,12,6,9,4,8,43352.98,164711.6,19225.2,2,1186.48,0,0.5733,4,1,0.011915453201654524,0,
CUST08057,2024-04-04,67,Male,Rift Valley,1,Secondary,Self-employed,Yes,1,0,1,2,12,8,0,1,4,56471.8,82760.2,0.0,2,5214.96,0,0.9668,0,2,0.044448798012332605,0,
CUST08058,2022-04-12,48,Male,Western,0,Secondary,Self-employed,Yes,1,0,1,12,27,0,2,0,1,61451.58,14989.12,3761.15,2,10336.0,0,0.6424,3,0,0.12894471119324755,0,
CUST08059,2024-02-10,31,Male,Central,0,Secondary,Self-employed,Yes,1,0,1,1,3,2,1,4,3,38241.17,26137.6,8658.05,1,3163.0,1,0.8294,3,0,0.17040628279882916,0,
CUST08060,2024-11-13,50,Female,Western,0,Tertiary,Unemployed,No,0,0,1,0,13,9,3,5,4,21123.09,62598.86,6318.76,2,3384.97,2,0.9857,4,0,0.16137000027132015,0,
CUST08061,2022-03-11,65,Male,Rift Valley,1,Secondary,Employed,Yes,1,1,1,6,26,5,12,0,3,108965.45,7781.63,0.0,1,6305.75,3,0.9667,1,0,0.045265777659004434,0,
CUST08062,2024-09-04,46,Male,Coast,0,Tertiary,Employed,Yes,0,1,1,0,14,5,7,2,4,26339.1,35595.24,0.0,4,986.69,1,0.9549,0,0,0.15329863761368454,0,
CUST08063,2023-03-09,35,Male,Western,1,Primary,Self-employed,Yes,1,0,1,6,26,26,4,4,1,190524.18,126285.05,11798.61,2,4016.17,0,0.8186,2,0,0.002404608665786567,0,
CUST08064,2024-01-29,32,Female,Northeastern,0,Secondary,Unemployed,Yes,0,0,0,0,3,1,1,4,10,28825.48,29862.98,0.0,3,5258.94,0,0.6531,1,0,0.40782766956156635,1,2024-12-22
CUST08065,2023-12-26,57,Male,Nairobi,1,Tertiary,Unemployed,Yes,1,0,0,12,19,7,0,4,8,57657.95,26384.06,0.0,0,5553.68,2,0.5794,0,0,0.10131918767566088,0,
CUST08066,2023-02-25,28,Male,Nairobi,1,Secondary,Employed,Yes,1,1,1,21,5,8,3,3,5,75507.98,19953.29,3360.15,4,7161.11,3,0.9329,1,1,0.0992698720323586,1,2024-02-26
CUST08067,2022-06-20,35,Female,Rift Valley,0,Secondary,Employed,Yes,0,0,0,0,3,1,2,7,6,17056.37,67816.75,0.0,0,4149.96,2,0.8415,0,0,0.1876659151219666,1,2024-01-11
CUST08068,2022-06-20,56,Female,Nairobi,1,Secondary,Informal,Yes,1,0,0,8,26,2,1,1,10,99890.44,83371.57,0.0,0,3983.3,1,0.5516,3,1,0.020128698239439562,0,
CUST08069,2023-09-30,46,Female,Northeastern,1,Primary,Self-employed,Yes,0,0,0,0,6,3,1,5,7,34481.61,28752.07,0.0,0,1966.92,1,0.7541,0,0,0.22724491524299215,0,
CUST08070,2024-06-22,58,Male,Rift Valley,0,Tertiary,Self-employed,Yes,1,0,1,2,9,0,3,1,3,48136.14,11297.56,0.0,1,2116.29,0,0.4676,1,0,0.1880854649703236,0,
CUST08071,2023-05-15,40,Female,Coast,0,Secondary,Informal,Yes,0,0,1,0,3,4,1,6,0,39233.58,21696.48,0.0,2,5408.15,3,0.75,1,0,0.27910756548119386,1,2024-01-25
CUST08072,2023-06-19,56,Male,Rift Valley,1,Tertiary,Employed,No,1,0,1,0,32,13,4,0,8,36910.24,21060.63,0.0,2,1778.72,3,0.7794,1,0,0.09097978403329166,0,
CUST08073,2023-08-30,35,Male,Rift Valley,1,Primary,Employed,Yes,0,0,0,0,5,5,1,2,4,40358.75,42607.04,0.0,0,1861.36,2,0.9343,2,0,0.20910438357728595,1,2024-07-28
CUST08074,2022-10-02,41,Male,Northeastern,0,Primary,Self-employed,Yes,1,0,0,0,17,0,1,4,4,22503.62,39871.08,8935.42,0,1838.73,0,0.6443,3,1,0.23110194779260224,0,
CUST08075,2024-11-02,42,Male,Coast,0,Secondary,Informal,Yes,0,0,1,0,2,0,0,6,10,59957.53,72286.42,8303.18,4,5372.36,0,0.851,5,0,0.08345555328308106,0,
CUST08076,2023-07-17,41,Female,Nairobi,1,Primary,Self-employed,Yes,1,1,1,2,4,2,4,4,4,11853.58,123791.13,9456.46,3,2348.32,1,0.7802,2,0,0.02429719518743548,0,
CUST08077,2023-10-06,51,Male,Rift Valley,0,Secondary,Informal,Yes,1,0,0,9,6,1,0,4,0,20333.67,26147.29,4619.47,2,2150.96,2,0.747,2,0,0.32406956576451906,0,
CUST08078,2024-10-09,50,Female,Northeastern,1,Secondary,Self-employed,Yes,1,0,1,7,16,12,5,3,0,68013.42,119567.12,9168.3,2,5196.6,3,0.6976,1,1,0.017756380938138333,0,
CUST08079,2024-10-28,35,Male,Northeastern,0,Primary,Self-employed,Yes,0,0,0,0,3,2,1,9,4,84535.73,29863.24,0.0,0,283.88,2,0.9031,1,0,0.2576867923133482,0,
CUST08080,2024-08-05,63,Female,Nairobi,1,Secondary,Employed,Yes,1,1,1,3,16,11,7,7,6,59644.84,112155.73,0.0,2,1631.25,2,0.8253,0,1,0.020496677357974988,0,
